2017-11-15 09:03:35,968 INFO   [Configuration] HHH000042: Configuring from file: database.xml 
2017-11-15 09:03:35,978 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:03:36,002 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/UserGroups.xml 
2017-11-15 09:03:36,028 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:03:36,058 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Aircrafts.xml 
2017-11-15 09:03:36,058 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:03:36,078 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Users.xml 
2017-11-15 09:03:36,088 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:03:36,107 INFO   [Configuration] HHH000041: Configured SessionFactory: null 
2017-11-15 09:03:40,382 WARN   [DriverManagerConnectionProviderImpl] HHH000402: Using Hibernate built-in connection pool (not for production use!) 
2017-11-15 09:03:40,392 INFO   [DriverManagerConnectionProviderImpl] HHH000401: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://192.168.22.173:3306/sms?useUnicode=yes&characterEncoding=UTF-8] 
2017-11-15 09:03:40,392 INFO   [DriverManagerConnectionProviderImpl] HHH000046: Connection properties: {user=root, password=****} 
2017-11-15 09:03:40,392 INFO   [DriverManagerConnectionProviderImpl] HHH000006: Autocommit mode: false 
2017-11-15 09:03:40,392 INFO   [DriverManagerConnectionProviderImpl] HHH000115: Hibernate connection pool size: 20 (min=1) 
2017-11-15 09:03:40,692 INFO   [Dialect] HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect 
2017-11-15 09:03:40,753 INFO   [TransactionFactoryInitiator] HHH000399: Using default transaction strategy (direct JDBC transactions) 
2017-11-15 09:03:41,212 INFO   [Login] anhth has logged in. 
2017-11-15 09:05:41,048 INFO   [run] PROGRAM STARTED 
2017-11-15 09:05:41,507 INFO   [Version] HCANN000001: Hibernate Commons Annotations {4.0.4.Final} 
2017-11-15 09:05:41,507 INFO   [Version] HHH000412: Hibernate Core {4.3.1.Final} 
2017-11-15 09:05:41,507 INFO   [Environment] HHH000206: hibernate.properties not found 
2017-11-15 09:05:41,517 INFO   [Environment] HHH000021: Bytecode provider name : javassist 
2017-11-15 09:05:41,527 INFO   [Configuration] HHH000042: Configuring from file: database.xml 
2017-11-15 09:05:41,547 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:05:41,567 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/UserGroups.xml 
2017-11-15 09:05:41,617 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:05:41,637 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Aircrafts.xml 
2017-11-15 09:05:41,647 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:05:41,667 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Users.xml 
2017-11-15 09:05:41,667 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:05:41,697 INFO   [Configuration] HHH000041: Configured SessionFactory: null 
2017-11-15 09:05:44,823 WARN   [DriverManagerConnectionProviderImpl] HHH000402: Using Hibernate built-in connection pool (not for production use!) 
2017-11-15 09:05:44,833 INFO   [DriverManagerConnectionProviderImpl] HHH000401: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://192.168.22.173:3306/sms?useUnicode=yes&characterEncoding=UTF-8] 
2017-11-15 09:05:44,833 INFO   [DriverManagerConnectionProviderImpl] HHH000046: Connection properties: {user=root, password=****} 
2017-11-15 09:05:44,833 INFO   [DriverManagerConnectionProviderImpl] HHH000006: Autocommit mode: false 
2017-11-15 09:05:44,833 INFO   [DriverManagerConnectionProviderImpl] HHH000115: Hibernate connection pool size: 20 (min=1) 
2017-11-15 09:05:45,123 INFO   [Dialect] HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect 
2017-11-15 09:05:45,182 INFO   [TransactionFactoryInitiator] HHH000399: Using default transaction strategy (direct JDBC transactions) 
2017-11-15 09:06:09,818 INFO   [run] PROGRAM STARTED 
2017-11-15 09:06:10,098 INFO   [Version] HCANN000001: Hibernate Commons Annotations {4.0.4.Final} 
2017-11-15 09:06:10,098 INFO   [Version] HHH000412: Hibernate Core {4.3.1.Final} 
2017-11-15 09:06:10,098 INFO   [Environment] HHH000206: hibernate.properties not found 
